SubjectID$ID	Week sample obtained$clinical	s__Bacteroides_fragilis$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_stercoris$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_vulgatus$taxa	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Eubacterium_rectale$taxa	s__Subdoligranulum_unclassified$taxa	s__Alistipes_putredinis$taxa	g__ Superoxide dismutase$gene	g__ Bacterial non-heme ferritin$gene	g__ Glutamate dehydrogenase (NAD(P)(+))$gene	g__ [Formate-C-acetyltransferase]-activating enzyme$gene	g__ Phosphopyruvate hydratase$gene	g__ Glucose-6-phosphate dehydrogenase (NADP(+))$gene	g__ Glutamate dehydrogenase$gene	g__ Glutamate decarboxylase$gene	g__ 3-hydroxybutyryl-CoA dehydrogenase$gene	g__ NADH$gene	g__ Cytochrome-c oxidase$gene	g__ Glycerol kinase$gene	g__ Glucose-1-phosphate adenylyltransferase$gene	g__ H(+)-transporting two-sector ATPase$gene	g__ Dihydrolipoyl dehydrogenase$gene	g__ 16S rRNA (cytosine(1402)-N(4))-methyltransferase$gene	g__ Dephospho-CoA kinase$gene	g__ 5-formyltetrahydrofolate cyclo-ligase$gene	g__ NADH dehydrogenase (quinone)$gene	g__ Uridine kinase$gene	g__ 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase$gene	g__ Phosphatidate cytidylyltransferase$gene	"g__  ;  Q06996, L_SENDF$gene"	g__ Beta-lactamase$gene	g__ RNA helicase$gene	g__ Protein-N(pi)-phosphohistidine--sugar phosphotransferase$gene	g__ DNA-directed RNA polymerase$gene	g__ DNA helicase$gene	g__ Phosphoenolpyruvate carboxykinase (ATP)$gene	g__ Glycerate 3-kinase$gene	"g__ Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)$gene"	g__ Hydroxylamine reductase$gene	g__ Pyridoxal 5'-phosphate synthase$gene	g__ PreQ(1) synthase$gene	g__ Beta-ketoacyl-[acyl-carrier-protein] synthase II$gene	g__ Endopeptidase Clp$gene	g__ Aldose 1-epimerase$gene	"g__ Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)$gene"	g__ 3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__ Transaldolase$gene	g__ Peptidylprolyl isomerase$gene	g__ Shikimate kinase$gene	g__ Peroxiredoxin$gene	"g__ Ubiquinol oxidase (electrogenic, non H(+)-transporting)$gene"	g__ Methionyl aminopeptidase$gene	g__ Thymidylate synthase$gene	g__ Serine O-acetyltransferase$gene	g__ 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase$gene	g__ Orotidine-5'-phosphate decarboxylase$gene	g__ S-ribosylhomocysteine lyase$gene	g__ Acetyl-CoA C-acetyltransferase$gene	g__ Fe(3+)-transporting ATPase$gene	g__ Pyruvate carboxylase$gene	g__ Pyridoxine 5'-phosphate synthase$gene	g__ Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)$gene	g__ Enoyl-CoA hydratase$gene	g__ 3-hydroxyacyl-CoA dehydrogenase$gene	g__ 3-hydroxybutyryl-CoA dehydratase$gene	g__ Dihydroorotate dehydrogenase (quinone)$gene	g__ Ribulose-phosphate 3-epimerase$gene	g__ Adenosylmethionine--8-amino-7-oxononanoate transaminase$gene	g__ Histidine kinase$gene	g__ Phosphoglycerate kinase$gene	"g__ 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase$gene"	g__ L-lactate dehydrogenase$gene	g__ Ribulose-bisphosphate carboxylase$gene	g__ Fructose-bisphosphate aldolase$gene	g__ 3-hydroxyacyl-[acyl-carrier-protein] dehydratase$gene	g__ L-serine ammonia-lyase$gene	g__ Aspartate ammonia-lyase$gene	g__ Triose-phosphate isomerase$gene	g__ Methylaspartate mutase$gene	g__ Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)$gene	m__NH4_C54:5 TAG$metabolite	m__NH4_C54:4 TAG$metabolite	m__NH4_C54:3 TAG$metabolite	m__valine$metabolite	m__isoleucine$metabolite	m__spermidine$metabolite	m__2-deoxyadenosine$metabolite	m__methylimidazole acetic acid$metabolite	m__phytosphingosine$metabolite	m__linoleate$metabolite	m__oleate$metabolite	m__cholate$metabolite	m__NH4_C36:4 DAG$metabolite	m__oxalate$metabolite	m__urate$metabolite	m__aminoisobutyric acid/GABA$metabolite	m__butyrobetaine$metabolite	m__NH4_C54:6 TAG$metabolite	m__citrulline$metabolite	m__arachidonate$metabolite	m__NH4_C36:3 DAG$metabolite	m__NH4_C52:3 TAG$metabolite	m__NH4_C52:2 TAG$metabolite	m__atenolol$metabolite	m__pentadecanoate$metabolite	m__deoxycholate$metabolite	m__NH4_C36:2 DAG$metabolite	m__metformin$metabolite	m__lithocholate$metabolite	m__sphingosine-isomer2$metabolite	m__alanylalanine$metabolite	m__taurocholate$metabolite	m__NH4_C52:4 TAG$metabolite	m__C16:0 LPC$metabolite	m__C18:0 LPC$metabolite	m__phenyllactate$metabolite	m__C54:3 TAG$metabolite	m__palmitate$metabolite	m__taurochenodeoxycholate$metabolite	m__glycochenodeoxycholate$metabolite	m__glycocholate$metabolite	m__alloisoleucine$metabolite	m__threosphingosine$metabolite	m__NH4_C34:2 DAG$metabolite	m__NH4_C34:1 DAG$metabolite	m__alpha-linolenate$metabolite	m__dodecanoate$metabolite	m__C36:3 DAG$metabolite	m__sphinganine$metabolite	m__C54:5 TAG$metabolite	m__C54:4 TAG$metabolite	m__oleanate$metabolite	m__adenosine$metabolite
102	35	0	0.00015368	0	0.001801185	0.000529379	1.75E-05	4.302509457	0.63306407	0.28968576	0.757093978	0.083877961	0.154605097	0.003784532	0.011126235	0.335017991	0.057385056	0.147562206	0.100894716	0.043573854	0.022723983	0.016285618	0.140115449	0.073831207	0.400101751	0.018697374	0.067561645	0.017970089	0.009264803	0.056659417	0.009440077	0.019098125	0.015623288	0	0.001615789	0	0.179567238	0.143783163	0.15840019	0.080092827	0.014271043	0.031166426	0.001388895	0.004287346	0.001254928	0.042770886	0.02595537	0.050604941	0.144893473	0.032881422	0.09636895	0.165669854	0.042626124	0.004545031	0	0.137579809	0.006372476	0.004980106	0.023636973	0.014973279	0.00678815	0.061427414	0.004207774	0.002718709	0.040440053	0.003863188	0.005862752	0.042490564	0.055023989	0.176481272	0.04394445	0.001732188	0.023626916	0.086178827	0.025254611	0.003859593	0.000222755	0.050669467	0.004473405	0.017213069	0.002760899	0.106638853	0	0.003691343	0.037620976	0.077186236	0.09565102	0	0.046708658	0.883394147	0.880196665	4.819664712	0.217589151	0.22668708	0.199438276	0	0.035498933	0.01229065	0.052328689	0.026547454	0.137132428	0.023744891	0.0863391	0.008277166	0.065816196	0.023197932	0.030417437	0.005814014	0.097297016	0.125425258	0.106149384	4.14E-05	0.055320205	0.048691712	0.067370816	0.001996407	0.012128342	0.017396283	0.003780927	0.012623353	0.061146151	0.039541338	0.001985712	0.002322263	0.001838228	0.081645752	0.024704628	0.011307182	0.012921529	0.036001586	0.001921066	0.046816869	0.024016778	0.043045768	0.059278593	0.034004573	0.031761667
102	36	0	0.000160182	0	0.001862163	0.000616873	1.83E-05	5.312660591	0.607073817	0.387487291	0.777250169	0.083235165	0.151488351	0.003663753	0.011136362	0.352000798	0.056050335	0.145061814	0.103714236	0.050733625	0.022245255	0.019039674	0.1363039	0.072836906	0.401609653	0.018210225	0.068121994	0.018204176	0.009171053	0.053126518	0.009594766	0.019453488	0.016322299	0	0.001505985	0	0.198720376	0.139203709	0.156554597	0.077800134	0.013773806	0.031294325	0.001376832	0.004332496	0.001158423	0.040026943	0.024991017	0.048490058	0.149076677	0.032075017	0.099064256	0.165987699	0.042138414	0.004565753	0	0.1302186	0.006186837	0.006044901	0.022899962	0.014822164	0.007504764	0.068346367	0.004680923	0.003014537	0.039576398	0.005605552	0.006469024	0.049650824	0.063326236	0.146633083	0.043610733	0.001567467	0.024415957	0.098791084	0.024952357	0.003852948	0.000205373	0.054390726	0.004353129	0.018253408	0.002740405	0.114260987	0	0.003749485	0.034749513	0.072115943	0.089438004	0	0	0.889058268	0.916753546	4.993647705	0.19815074	0.217249722	0.193412961	0	0.033982569	0.0125196	0.044344839	0.023598784	0.125816659	0.021596911	0.084786199	0.009339571	0.062495253	0.021579137	0.028454252	0.004721391	0.100330958	0.124400829	0.100405112	4.19E-05	0.055490174	0.043108276	0.066911523	0.001772087	0.011200597	0.016445224	0.003594866	0.011654762	0.056920348	0.03813564	0.001717917	0.002081786	0.00173878	0.076280405	0.023195531	0.011039978	0.012589721	0.034202532	0.001639493	0.045197948	0.023823084	0.040151653	0.055235551	0.031952837	0.031234305
102	37	0	0.000168213	0	0.00192641	0.000726731	1.85E-05	5.632653146	0.606945337	0.443309107	0.808176551	0.082183255	0.147824758	0.003512104	0.011141683	0.370732347	0.055133577	0.143274431	0.10590796	0.058945645	0.021470761	0.021557709	0.130961727	0.071679338	0.399071619	0.017647709	0.06911501	0.018373006	0.009059679	0.049269231	0.009805239	0.019804321	0.017097929	0	0.001401919	0	0.219980275	0.134590577	0.155558063	0.076156685	0.013211159	0.031751869	0.001380828	0.004349084	0.001075459	0.037258053	0.024028222	0.046055631	0.151490787	0.031378479	0.100462207	0.166604193	0.041443803	0.004620206	0	0.122438433	0.005993434	0.00727769	0.022057156	0.014693086	0.008377631	0.076370867	0.005204725	0.003338715	0.038253633	0.007241705	0.007148467	0.057866625	0.072887268	0.110509404	0.043542432	0.001417947	0.025317168	0.113623202	0.024681777	0.003836624	0.000185384	0.058437389	0.004238369	0.019448056	0.002711521	0.123432004	0	0.003831024	0.031945895	0.066834134	0.082830276	0	0	0.896935888	0.949096651	5.101202768	0.179870356	0.207134321	0.187536268	0	0.032313796	0.01289499	0.039322108	0.020925139	0.115994929	0.019575579	0.088293039	0.010707832	0.05879667	0.01995897	0.026402732	0.003744732	0.1047401	0.124713428	0.094000775	4.32E-05	0.056290481	0.038765114	0.067529423	0.001577275	0.010338579	0.01547367	0.003407329	0.010682455	0.05277305	0.037064396	0.001475264	0.00187915	0.001677349	0.070587838	0.021733922	0.010755703	0.012236576	0.032259164	0.001405511	0.043462029	0.023673937	0.037440799	0.051252605	0.029687121	0.030670991
102	38	0	0.000165617	0	0.001853795	0.000804792	1.66E-05	4.818430681	0.830828514	0.37121823	0.79012643	0.080689826	0.143584604	0.003327997	0.011141141	0.387386342	0.054656784	0.142266385	0.107375318	0.068279141	0.02037125	0.023778112	0.123996047	0.070355333	0.391915214	0.017003681	0.070576915	0.018457524	0.008927497	0.045065416	0.010074782	0.020145408	0.017947722	0	0.001303766	0	0.243480665	0.129965528	0.155477221	0.075221427	0.012580407	0.032557491	0.001402392	0.004334521	0.001007298	0.034470952	0.023068037	0.043278836	0.151883831	0.030802285	0.100315131	0.167534632	0.04052942	0.004706868	0	0.114240906	0.00579065	0.00868833	0.021101517	0.014589511	0.009417481	0.085577103	0.005782335	0.003692921	0.036422378	0.008732201	0.007904241	0.067207318	0.083791513	0.072448693	0.043751446	0.00128489	0.026339289	0.130817127	0.024441877	0.003810139	0.000162673	0.062822426	0.004129804	0.020807742	0.002672416	0.134257522	0	0.003937885	0.029291831	0.06151759	0.07603783	0	0	0.912788977	0.983512812	5.163571753	0.163131828	0.1971361	0.182711241	0	0.030612864	0.013519457	0.037350601	0.018555885	0.108036896	0.017723092	0.097790553	0.012519787	0.054906279	0.01839135	0.024333714	0.002872393	0.111415426	0.12720072	0.087210306	4.58E-05	0.058129901	0.035779774	0.069711846	0.001415019	0.009572708	0.014532663	0.003230795	0.009730636	0.048856036	0.036524972	0.001257907	0.001719199	0.00166355	0.064744173	0.020391919	0.010507382	0.011921121	0.030279354	0.001220424	0.041796168	0.023709822	0.035037323	0.047477862	0.027282753	0.030227892
102	39	0	0.00016123	0	0.001747546	0.000883056	1.37E-05	4.323592215	1.048816242	0.261994513	0.764089309	0.078683376	0.138669195	0.00310822	0.011128339	0.39801017	0.054616892	0.142037354	0.107963377	0.078770355	0.018907506	0.025627438	0.115252942	0.06882788	0.379377795	0.016263873	0.072510526	0.018429886	0.008767073	0.040471779	0.010401903	0.020461848	0.018860664	0.004806752	0.001211113	0	0.269236778	0.125288847	0.156305896	0.075018693	0.011872826	0.033714574	0.001442386	0.004284094	0.000954761	0.031656436	0.022100709	0.040116188	0.14992906	0.030342495	0.098326904	0.168714455	0.039362745	0.004822068	0	0.105573738	0.005574144	0.010282512	0.020015923	0.014507953	0.010630576	0.096000086	0.006414088	0.004077031	0.034015574	0.010033258	0.0087357	0.077709786	0.096082972	0.036678789	0.04422931	0.001169006	0.027478377	0.150452302	0.024220126	0.003771168	0.00013705	0.067528321	0.004026169	0.022333172	0.002619993	0.146779166	0	0.004070124	0.02668	0.055918194	0.06872611	0	0	0.939242828	1.022712982	5.175099202	0.147288187	0.186884574	0.178961983	0	0.028810326	0.014471496	0.038598452	0.016404354	0.101789058	0.015968887	0.114569448	0.014942188	0.050635879	0.016809891	0.022150436	0.002067942	0.12110786	0.132373862	0.079690513	4.99E-05	0.061289647	0.034160644	0.073824021	0.001280885	0.008878769	0.013584482	0.003059227	0.008756131	0.045016506	0.036581062	0.001057195	0.001598919	0.001703471	0.05846102	0.019124072	0.010295786	0.011641966	0.028175617	0.001080016	0.040155764	0.023978191	0.032870838	0.043762711	0.024613388	0.029919406
102	40	0	0.000158793	0	0.001647804	0.000982029	1.00E-05	5.111272769	1.103242545	0.197233333	0.746381921	0.075353296	0.131690553	0.002822105	0.010988678	0.394797368	0.054474949	0.141197352	0.106469612	0.089556693	0.016876393	0.026765767	0.103571561	0.066408251	0.357199437	0.015264871	0.074185101	0.018084295	0.008487661	0.035106787	0.010679437	0.020535996	0.019631016	0.064062647	0.001112762	0.052407979	0.294323353	0.119353007	0.156496024	0.07483665	0.01097274	0.034881394	0.00148697	0.004152258	0.00090981	0.028529019	0.020912175	0.036173019	0.143885636	0.029703497	0.093286615	0.168418735	0.037543247	0.004913632	0	0.09545851	0.005287875	0.011945745	0.018601784	0.01430419	0.01190403	0.106608188	0.00703006	0.004446501	0.030667959	0.010990901	0.009546845	0.088522254	0.10871525	0.007348174	0.044528562	0.001060773	0.028448459	0.170893965	0.023770341	0.003681183	0.000107306	0.071822588	0.003888086	0.023788317	0.002526368	0.159448414	0	0.004186359	0.023967153	0.04965911	0.060372063	0	0	0.980705625	1.070552547	5.122416236	0.131563955	0.175802493	0.176389421	0.001726057	0.026792905	0.015888194	0.043692602	0.014380103	0.097231665	0.014228154	0.141173502	0.018261754	0.045675634	0.015120917	0.019705361	0.001292036	0.135122637	0.141183017	0.070876501	5.62E-05	0.066276458	0.034078121	0.080554351	0.001172203	0.00823126	0.012574837	0.002884402	0.007697127	0.04105042	0.037376581	0.000863662	0.001518832	0.001811106	0.05128897	0.017874325	0.010122691	0.011397529	0.025809009	0.000984054	0.038471463	0.0245607	0.030868205	0.039906796	0.021473431	0.02977113
102	41	0	0.00015284	0	0.001496723	0.00106916	5.15E-06	5.809618208	1.52184127	0.169509302	0.711944114	0.071579616	0.124232203	0.002505731	0.010846097	0.378772181	0.054853327	0.141381677	0.104024041	0.101462701	0.014483901	0.027415021	0.090273937	0.063881858	0.32933333	0.014191826	0.076417397	0.017612331	0.008186529	0.029453178	0.011022579	0.020589731	0.020457986	0.113610623	0.001023149	0.098507153	0.32159283	0.113623271	0.157830516	0.075554727	0.010018595	0.036434075	0.001552904	0.003985811	0.000884423	0.025475209	0.019759642	0.031914359	0.135269839	0.029236065	0.086126854	0.168533278	0.03551559	0.005032504	0	0.085166625	0.004995009	0.013783689	0.017089283	0.014143978	0.013351869	0.118424443	0.007698002	0.004844354	0.026749341	0.011673825	0.010429151	0.100457324	0.122699219	0	0.045144966	0.000975111	0.029552123	0.193724708	0.023364286	0.003582559	7.52E-05	0.076423098	0.003762063	0.025415461	0.002419958	0.17385409	0	0.004332144	0.020712979	0.041663924	0.049552901	0	0.107132107	1.034358411	1.121651814	4.925994718	0.113657877	0.161213472	0.173426693	0.004631433	0.02410895	0.017835945	0.053508183	0.012242139	0.093569115	0.012250911	0.180644248	0.022764477	0.039066834	0.013036054	0.016573745	0.000488263	0.154247782	0.153823205	0.059146004	6.51E-05	0.073272673	0.035608812	0.090271726	0.001077238	0.007519632	0.01129646	0.002665485	0.00638541	0.036260162	0.038800516	0.000657934	0.001469604	0.001994313	0.042012769	0.016389308	0.009888954	0.011070584	0.022700338	0.000928595	0.036246556	0.025342858	0.028640205	0.035226861	0.017318285	0.029523216
102	42	6.88E-07	0.000139354	1.07E-06	0.001263485	0.001104758	0	5.070997819	2.578679986	0.158505776	0.644742714	0.067608872	0.116736506	0.00216642	0.010743103	0.348120169	0.055990893	0.143214216	0.100959194	0.115020605	0.011753485	0.027642238	0.075587623	0.061492969	0.296520105	0.013091741	0.079557635	0.017067654	0.007892729	0.023581442	0.011480429	0.020703007	0.021427038	0.143109183	0.000945952	0.126735879	0.352611178	0.108545971	0.161005907	0.077526364	0.0090439	0.038541929	0.00164799	0.003798175	0.000882927	0.022585814	0.018717342	0.027428824	0.124390824	0.029063829	0.076962601	0.169754845	0.033403889	0.005198196	5.59E-06	0.074988108	0.004712819	0.015870062	0.015534156	0.014086615	0.015044506	0.132054832	0.00845545	0.00529386	0.022308883	0.012102032	0.011432331	0.114043362	0.138676702	0	0.046272859	0.000916315	0.030922621	0.219966676	0.023093416	0.003489015	4.07E-05	0.081676745	0.003663147	0.02733536	0.002308537	0.190863153	0	0.004527364	0.016471442	0.030724445	0.034618984	0.121920217	0.293519142	1.103058801	1.174701773	4.494084226	0.091399964	0.14043306	0.16907606	0.008933105	0.02028147	0.020536149	0.069980442	0.009791019	0.090563367	0.009801817	0.238950074	0.029018899	0.02971405	0.010252133	0.012278742	0	0.180695049	0.171710125	0.042599589	7.78E-05	0.083071036	0.039277204	0.104191609	0.000991933	0.006654072	0.009539144	0.002364138	0.004636178	0.029954385	0.040997152	0.000422524	0.001454066	0.002281987	0.029222796	0.014439976	0.009520597	0.0105697	0.018328398	0.000922024	0.03302403	0.026334637	0.025875606	0.029041088	0.011495746	0.029002325
102	43	4.54E-06	0.000126069	2.50E-06	0.001030516	0.001135183	0	3.92944082	3.424481396	0.159391827	0.586273179	0.06352832	0.109366851	0.001802797	0.010706399	0.299863985	0.058080992	0.147179212	0.097408022	0.130841996	0.008643784	0.027471633	0.059381542	0.059365805	0.258490047	0.011975953	0.083910765	0.016470546	0.007619962	0.017434962	0.012095329	0.020929809	0.022611456	0.142407624	0.000882603	0.12767034	0.389000007	0.104350525	0.166578771	0.081051601	0.00805415	0.041363804	0.001779752	0.003594165	0.000908865	0.01987904	0.017819583	0.022693527	0.111174285	0.029272988	0.065623938	0.17258353	0.031251468	0.005426505	1.79E-05	0.064954144	0.00444791	0.018293271	0.013945755	0.014172827	0.017062081	0.148165151	0.009341477	0.005818786	0.017286497	0.012280652	0.012607881	0.129889882	0.157379578	0.000179041	0.048069479	0.000887041	0.032676182	0.250803815	0.023015504	0.00340805	3.25E-06	0.087909615	0.003600289	0.029665708	0.002194865	0.211387592	0	0.004789532	0.009839957	0.013858463	0.011954539	1.07796597	0.56529968	1.116982228	1.149911193	3.433334281	0.057408997	0.10203888	0.151523164	0.014482906	0.013582843	0.022845854	0.09057773	0.006297049	0.082441531	0.006089954	0.306133361	0.035625865	0.014748467	0.005866014	0.005631932	0	0.204617011	0.184968999	0.016846885	9.01E-05	0.090974678	0.04319714	0.116652274	0.000855173	0.005145443	0.00651068	0.001795364	0.002003891	0.019660718	0.041465143	0.00012236	0.001387822	0.002555401	0.009854396	0.010914289	0.008333248	0.009127517	0.011060748	0.000921539	0.026263932	0.025827219	0.020683684	0.018939518	0.002705674	0.026159672
103	5	0	2.491515017	0.001134139	2.445409232	0.002037537	0.001694128	0.129198888	0.400623555	0.088394396	0.188399578	0.062506909	0.161829121	0.005682678	0.007096131	0.063518897	0.013104681	0.187298075	0.013243381	0.017281384	0.003388743	0.012973957	0.019949827	0.027805546	0.209249714	0.034110248	0.115241412	0.018178724	0.016194774	0.044609421	0.018137973	0.023215366	0.014078491	0.047493235	0.003301709	0.047455831	0.035636283	0.185957081	0.166797875	0.109455811	0.144911369	0.097491622	0.000373047	0.000803318	0.007885581	0.108628765	0.039705795	0.058093632	0.011302669	0.031940402	0.045416989	0.249315947	0.02117462	0.004031092	0	0.208830638	0.017409895	0.002354107	0.027637043	0.023695258	0.008097288	0.013519678	0.002084426	0.018244213	0.027179043	0.023890254	0.004102174	0.013952261	0.018410689	0.010747552	0.050060019	0.005996446	0.016591552	0.070992236	0.029241478	0.0021692	0	0.015270689	0.011858919	0.004890433	0.012616878	0.099488832	0.000200276	0.014400231	0.045154216	0.038555341	0.027894422	1.463682887	1.123946295	0.714932314	3.13269283	1.293977287	0.159744037	0.064289174	0.054654795	0	0.005603233	0	0.327791255	0.010883983	0.073223127	0.042057799	0.135168452	0.005168516	0.003059137	0.019425915	0.0111555	0	0.051876979	0.029709093	0.005007	5.25E-05	0.021304295	0.009191716	0.063046466	0	0.026576763	0.016839607	0.004049902	0.029352425	0.018707406	0.029588623	0	0.001202271	0.00074232	0.000285218	0.030517475	0.001919158	0.001198752	0.037380314	0.002335549	0.005878096	0.015282823	0.064871954	0.042511122	0.014105736	0.05266892
103	6	0	3.889206264	0.00114301	1.786462995	0.001749994	0.001686785	0	0.26078982	0	0	0.065347852	0.161402068	0.005519474	0.008022597	0.062834818	0.01286611	0.187414382	0.014986549	0.01833863	0.003692828	0.016262328	0.021889384	0.028866691	0.202560157	0.033908804	0.120959369	0.018810685	0.01736238	0.043159405	0.018959397	0.027326366	0.014524913	0.042625504	0.003268887	0.042643165	0.032966745	0.179936994	0.163021425	0.109557525	0.142285633	0.092963527	0.000392451	0.001211358	0.007974978	0.105192689	0.039108139	0.056754176	0.011196484	0.030674195	0.047353187	0.243242813	0.023330018	0.003427386	6.14E-06	0.201748211	0.01780542	0.002166051	0.02883511	0.02340209	0.007737124	0.015361043	0.001931552	0.020801821	0.027621251	0.0255679	0.003848624	0.015077161	0.019220999	0.011058847	0.05027207	0.005641813	0.016987968	0.069909065	0.03008419	0.002092461	0	0.016229325	0.011910746	0.005265993	0.013051984	0.09740372	0.000272142	0.014191817	0.040776127	0.031291052	0.021619896	1.452566768	1.000305314	0.948313516	2.695083008	1.758033284	0.094524722	0.063323391	0.054310124	0	0.005723769	0	0.302447	0.021985231	0.072726802	0.040167589	0.130474775	0.006913277	0.002803354	0.016306774	0.009187079	5.71E-05	0.049957136	0.031732868	0.004541844	5.02E-05	0.022298377	0.012730314	0.063490559	0.000298111	0.024578657	0.017506084	0.004338193	0.028650347	0.018883688	0.02906596	0.000307722	0.001322827	0.000986757	0.000275161	0.03508958	0.001856952	0.001147311	0.038521459	0.002898121	0.005337225	0.016095505	0.059699732	0.038261257	0.012822084	0.049707006
103	7	0	4.170328785	0.001310644	1.525131232	0.001775359	0.001915532	0	0.297985885	0	0	0.068386055	0.161199616	0.005373751	0.008880355	0.062496307	0.012728397	0.187285797	0.016647717	0.019276789	0.003967441	0.019288769	0.023695124	0.029820761	0.196349735	0.033717789	0.126430277	0.019375165	0.018462265	0.041772826	0.019717535	0.031031374	0.014936954	0.038044529	0.003242982	0.038110717	0.030416222	0.174276477	0.159662953	0.109716699	0.139665717	0.088729054	0.000410165	0.001659992	0.008050425	0.101955761	0.038570167	0.055506553	0.011231469	0.029494206	0.049143225	0.237671448	0.025550138	0.002917059	1.71E-05	0.195010432	0.01816662	0.001990999	0.030005122	0.023112047	0.007406298	0.017054725	0.001783811	0.023148544	0.028042942	0.027099475	0.003606882	0.01607306	0.019913839	0.011333516	0.050490122	0.005302039	0.01737186	0.068890229	0.03085505	0.002019182	0	0.017105532	0.011947651	0.005603856	0.013428367	0.095459819	0.000338131	0.013979369	0.03675982	0.024661568	0.015975776	1.442084374	0.892681934	1.158364767	2.30288175	2.146920774	0.053078435	0.062612277	0.054325996	0.001547506	0.005843837	0	0.279045944	0.032358138	0.072430799	0.038408941	0.126350908	0.008545836	0.002581127	0.013448243	0.007411611	0.000156155	0.048226699	0.03374022	0.004134618	4.80E-05	0.023266835	0.016056801	0.063934022	0.000742387	0.022725657	0.018129622	0.004607755	0.028006966	0.019154432	0.028639925	0.000700457	0.001435082	0.001208869	0.000265865	0.039371481	0.001801129	0.001103202	0.039592265	0.00344544	0.004862156	0.016871522	0.054927477	0.034382713	0.011644531	0.046951893
103	8	0	3.934901009	0.001666113	1.472904675	0.00204866	0.00241481	0.095847063	0.453729882	0	0	0.071616071	0.161228861	0.005245422	0.009672555	0.062494869	0.012689027	0.186939535	0.018229954	0.020102238	0.004213807	0.022061997	0.025373262	0.030673988	0.190623577	0.03353982	0.131668354	0.019876102	0.01949754	0.040452394	0.020416385	0.03434815	0.015317021	0.033746958	0.003224017	0.033855356	0.027985426	0.168981714	0.156722889	0.109940557	0.137065624	0.084788575	0.000426281	0.002147319	0.008113083	0.098921709	0.038093246	0.054353298	0.011403168	0.028400788	0.050795042	0.232607256	0.027831455	0.002497125	2.64E-05	0.188626921	0.018496082	0.001828799	0.031149195	0.022827255	0.007104605	0.018606977	0.001641358	0.025293414	0.028446991	0.028491486	0.003377027	0.016946435	0.020495993	0.011573644	0.050718213	0.004977348	0.017744996	0.067940871	0.031559221	0.001949464	0	0.017903631	0.011971253	0.005905767	0.013749485	0.093662161	0.00039843	0.013764467	0.033087409	0.018622891	0.010918203	1.432692891	0.79990717	1.347604927	1.952735625	2.468551496	0.033265785	0.062162472	0.054702715	0.003423878	0.005965851	0	0.257514817	0.04208271	0.072349694	0.036783177	0.122799167	0.010080007	0.002390949	0.010833004	0.005816407	0.000247683	0.046687623	0.035749648	0.003782546	4.59E-05	0.024221945	0.019198021	0.064400911	0.001155351	0.02101264	0.018720631	0.004861969	0.027427086	0.019522241	0.028314332	0.001067882	0.00154032	0.001411015	0.000257357	0.043404692	0.001751821	0.001066299	0.040613408	0.003981104	0.00444975	0.017620942	0.050539397	0.030856702	0.010568112	0.044401031
103	9	2.27E-05	2.599053658	0.001867253	1.283753969	0.002123367	0.002685861	0.534163537	0.597186131	0.70040818	0.632234167	0.07502898	0.161486831	0.005134029	0.010402002	0.062818078	0.012744672	0.186391074	0.01973569	0.020820366	0.004432969	0.024590246	0.026928967	0.031430969	0.185373093	0.033375368	0.136681273	0.02031636	0.02047043	0.03919788	0.021058894	0.037293382	0.015666688	0.029725969	0.003211807	0.029870484	0.025672556	0.164046673	0.154190939	0.110229531	0.134489998	0.081135919	0.000440869	0.00267145	0.008163625	0.09608713	0.037676216	0.053293191	0.011706454	0.027392177	0.052313942	0.228039516	0.030169417	0.002164302	3.42E-05	0.182593519	0.018795347	0.001679133	0.032267859	0.022548325	0.006831299	0.020023389	0.001504199	0.027244572	0.02883463	0.029749113	0.003158856	0.017702985	0.020973158	0.011780678	0.050957291	0.004667551	0.018108156	0.067061594	0.032200124	0.001883267	0	0.018627088	0.011982434	0.006173201	0.014018045	0.092009362	0.000453222	0.013547771	0.029730916	0.013125747	0.006401271	1.424408477	0.720639889	1.518089626	1.640812689	2.729626308	0.033160238	0.06196361	0.055427638	0.005145969	0.006090509	0	0.23770009	0.051228203	0.072477761	0.035280114	0.119786443	0.011526878	0.002230726	0.008440473	0.004387352	0.000332421	0.045327957	0.037770438	0.003481916	4.41E-05	0.025169225	0.022175845	0.064896016	0.001540147	0.019427847	0.019283938	0.005102792	0.026907146	0.019984989	0.028084955	0.001412635	0.001639373	0.001595097	0.000249585	0.04721845	0.001708636	0.001036183	0.041593431	0.004507849	0.004095752	0.018348795	0.046503972	0.027655255	0.009584643	0.042037895
